created_at,tweet,likes,retweet_count,user_id,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,tweet_lang,tweet_new,tweet_token,ds
2020-10-16 12:16:09,"@realDonaldTrump #CovidDon, Yes, poll numbers are looking very strong for #JoeBiden. America wants a REAL LEADER! https://t.co/DsWCuTZChm",2,0,-2147483648,16209,United States,39.7837304,-100.4458825,,United States,North America,,,en, coviddon  yes  poll numbers are looking very strong for joebiden  america wants a real leader  ,"['', 'coviddon', 'ye', 'poll', 'number', 'look', 'strong', 'joebiden', 'america', 'want', 'real', 'leader', '']",biden
2020-10-16 17:45:02,Impatient Democrats want #Biden to do more in #Texas  - https://t.co/CG5HbFANYz #KPRC2 https://t.co/lKpjAu8i0f,13,0,27583598,663504,"Houston, TX",29.7589382,-95.3676974,Houston,United States,North America,Texas,TX,en,impatient democrats want biden to do more in texas     kprc2 ,"['impati', 'democrat', 'want', 'biden', 'texa', 'kprc2', '']",biden
2020-10-15 18:59:15,We have Twitter and Facebook trying everything they can to block this story of the felon #JoeBiden and his cocained-out son padding their pockets at taxpayers' expense. The story and the coverup is outrageous. https://t.co/X6y4T8V4po,0,0,-2147483648,65,"Palm Springs, CA 🌴",33.7721794,-116.4952977,Palm Springs,United States,North America,California,CA,en,we have twitter and facebook trying everything they can to block this story of the felon joebiden and his cocained out son padding their pockets at taxpayers  expense  the story and the coverup is outrageous  ,"['twitter', 'facebook', 'tri', 'everyth', 'block', 'stori', 'felon', 'joebiden', 'cocain', 'son', 'pad', 'pocket', 'taxpay', 'expens', 'stori', 'coverup', 'outrag', '']",biden
2020-10-15 11:41:54,"@realDonaldTrump Enough with the #LiesLiesLies. Show the entire 19 minute phone call transcript with the Ukraine, not just those 2 sentences.

#Biden is a proven leader. This is despicable behavior because Trump's campaign is broke.

#TrumpQuidProQuoAintGoingAway
#TrumpUkraineTranscipt

#BlueWave https://t.co/PK7qWQDgO8",0,0,-2147483648,520,"E Panhandle WV, Jefferson Cnty",38.47584060000001,-80.84084150000002,,United States,North America,West Virginia,WV,en, enough with the lieslieslies  show the entire 19 minute phone call transcript with the ukraine  not just those 2 sentences   biden is a proven leader  this is despicable behavior because trump s campaign is broke   trumpquidproquoaintgoingaway trumpukrainetranscipt  bluewave ,"['', 'enough', 'liesliesli', 'show', 'entir', '19', 'minut', 'phone', 'call', 'transcript', 'ukrain', '2', 'sentenc', 'biden', 'proven', 'leader', 'despic', 'behavior', 'trump', 'campaign', 'broke', 'trumpquidproquoaintgoingaway', 'trumpukrainetranscipt', 'bluewav', '']",biden
2020-10-15 01:26:25,"#JoeBiden #incredible #MAGA2020LandslideVictory 

Since you can share the link.... https://t.co/Erbfxxieez",22,13,204581475,10,"League City, TX",29.5074538,-95.0949303,,United States,North America,Texas,TX,en,joebiden incredible maga2020landslidevictory   since you can share the link     ,"['joebiden', 'incred', 'maga2020landslidevictori', 'sinc', 'share', 'link', '']",biden
2020-10-16 01:58:24,"I am voting for #Biden so he can clean up the mess that #Trump has made; increased national debt, unemployment, sickness, death, corruption, divisiveness, etc. #WeCannotAffordToKeepThisPresident https://t.co/K3nN4uD2bi",0,0,86457463,320,USA,39.7837304,-100.4458825,,United States,North America,,,en,i am voting for biden so he can clean up the mess that trump has made  increased national debt  unemployment  sickness  death  corruption  divisiveness  etc  wecannotaffordtokeepthispresident ,"['vote', 'biden', 'clean', 'mess', 'trump', 'made', 'increas', 'nation', 'debt', 'unemploy', 'sick', 'death', 'corrupt', 'divis', 'etc', 'wecannotaffordtokeepthispresid', '']",biden
2020-10-15 06:11:26,#notmypresident #bluewave2020 #TheResistance #FlipItBlue #antitrump #unfitforoffice   #RuleofLaw #DeathofDemocracy #JoeBiden2020 #Joe2020 #JoeBiden #BidenHarris2020 https://t.co/tzeAHVK05K,2,0,122787552,789,New York City,40.7127281,-74.0060152,New York,United States,North America,New York,NY,en,notmypresident bluewave2020 theresistance flipitblue antitrump unfitforoffice   ruleoflaw deathofdemocracy joebiden2020 joe2020 joebiden bidenharris2020 ,"['notmypresid', 'bluewave2020', 'theresist', 'flipitblu', 'antitrump', 'unfitforoffic', 'ruleoflaw', 'deathofdemocraci', 'joebiden2020', 'joe2020', 'joebiden', 'bidenharris2020', '']",biden
2020-10-15 01:21:12,"Leadership 
#JoeBiden #KamalaHarris https://t.co/nVXUW2f3GS",0,0,-2147483648,26,"San Diego, CA",32.7174209,-117.1627714,San Diego,United States,North America,California,CA,en,leadership  joebiden kamalaharris ,"['leadership', 'joebiden', 'kamalaharri', '']",biden
2020-10-16 19:38:10,"@Amir136775 @NateSilver538 silliness. based on current polling - and even leaving aside NC, OH and IA for now - this is a highly likely Electoral College outcome: #Biden with 336 EVs......

https://t.co/udJZuAz56g",0,0,-2147483648,44,"Colorado, Florida, Belgrade, Oia, Montenegro. Wisdom, Montana.",47.00025,-109.75102,,United States,North America,Montana,MT,en,  silliness  based on current polling   and even leaving aside nc  oh and ia for now   this is a highly likely electoral college outcome  biden with 336 evs        ,"['', 'silli', 'base', 'current', 'poll', 'even', 'leav', 'asid', 'nc', 'oh', 'ia', 'highli', 'like', 'elector', 'colleg', 'outcom', 'biden', '336', 'ev', '']",biden
2020-10-18 18:12:40,"@chipfranklin @funder @TheViralGold #JoeBiden was part of Administration that caged migrant children. We need to talk about Obama-Biden nativist, anti-immigrant policies in general: https://t.co/SYSUAu8yeW #NeverTrump #NeverBiden",4,0,19551669,3444,"Barrio Echo Parque, Alta Calif",39.2065653,-120.8113267,,United States,North America,California,CA,en,   joebiden was part of administration that caged migrant children  we need to talk about obama biden nativist  anti immigrant policies in general   nevertrump neverbiden,"['', 'joebiden', 'part', 'administr', 'cage', 'migrant', 'child', 'need', 'talk', 'obama', 'biden', 'nativist', 'anti', 'immigr', 'polici', 'gener', 'nevertrump', 'neverbiden']",biden
2020-10-17 16:16:27,"@ggreenwald Apparently one man came forth yesterday to verify a part of this story on @FoxNews. From all I've seen and heard from Hunter and Ole Joe, it looks or sounds more true than not. Though some aspects of this #Biden major grifting story still seems odd. More investigation is needed.",1,0,16383118,3772,"Base of Pikes Peak, Colorado",38.8403867,-105.0439711,,United States,North America,Colorado,CO,en, apparently one man came forth yesterday to verify a part of this story on   from all i ve seen and heard from hunter and ole joe  it looks or sounds more true than not  though some aspects of this biden major grifting story still seems odd  more investigation is needed ,"['', 'appar', 'one', 'man', 'came', 'forth', 'yesterday', 'verifi', 'part', 'stori', 'seen', 'heard', 'hunter', 'ole', 'joe', 'look', 'sound', 'true', 'though', 'aspect', 'biden', 'major', 'grift', 'stori', 'still', 'seem', 'odd', 'investig', 'need', '']",biden
2020-10-17 05:26:57,18 more days until we are voting! #Election2020 #election #elections #trump #biden https://t.co/yTlHt8pLND,0,0,-2147483648,331,"Danbury, CT USA",41.394817,-73.45401109999997,,United States,North America,Connecticut,CT,en,18 more days until we are voting  election2020 election elections trump biden ,"['18', 'day', 'vote', 'election2020', 'elect', 'elect', 'trump', 'biden', '']",biden
2020-10-18 12:12:56,LOL. @CBSNews thinks this is a story ... but #Biden taking money from China while in office and using his VP role to enrich his son and family ... that's not news.  #BidenMedia https://t.co/h5fHT4q1Ya,0,0,98993077,2783,Ashburn Virginia,39.04371920000001,-77.48748990000001,,United States,North America,Virginia,VA,en,lol   thinks this is a story     but biden taking money from china while in office and using his vp role to enrich his son and family     that s not news   bidenmedia ,"['lol', 'think', 'stori', 'biden', 'take', 'money', 'china', 'offic', 'use', 'vp', 'role', 'enrich', 'son', 'famili', 'news', 'bidenmedia', '']",biden
2020-10-19 12:37:12,"@AymanM He should done that earlier instead he wasted his time bragging about few people care about like: killing Suleimani, Giving Jerusalem and Golan Heights to apartheid state Israel and calling Wall Street stooge #JoeBiden a socialist",0,0,391087282,121,United States,39.7837304,-100.4458825,,United States,North America,,,en, he should done that earlier instead he wasted his time bragging about few people care about like  killing suleimani  giving jerusalem and golan heights to apartheid state israel and calling wall street stooge joebiden a socialist,"['', 'done', 'earlier', 'instead', 'wast', 'time', 'brag', 'peopl', 'care', 'like', 'kill', 'suleimani', 'give', 'jerusalem', 'golan', 'height', 'apartheid', 'state', 'israel', 'call', 'wall', 'street', 'stoog', 'joebiden', 'socialist']",biden
2020-10-15 03:01:18,The lids on #Biden and #Kamala is hiding in her senate office. https://t.co/OiIRa5iMhR,0,0,64785149,8223,USA,39.7837304,-100.4458825,,United States,North America,,,en,the lids on biden and kamala is hiding in her senate office  ,"['lid', 'biden', 'kamala', 'hide', 'senat', 'offic', '']",biden
2020-10-16 00:45:21,"One guy I can listen to and get a decent idea of how the next four years will be.  The other guy is a belligerent jerk that sweats like a honey-baked ham in a hot summer day. 

 #TownHall #trump #biden #vote #VoteBiden",0,0,14418023,661,"Minnesota, USA",45.98965870000001,-94.6113288,,United States,North America,Minnesota,MN,en,one guy i can listen to and get a decent idea of how the next four years will be   the other guy is a belligerent jerk that sweats like a honey baked ham in a hot summer day     townhall trump biden vote votebiden,"['one', 'guy', 'listen', 'get', 'decent', 'idea', 'next', 'four', 'year', 'guy', 'belliger', 'jerk', 'sweat', 'like', 'honey', 'bake', 'ham', 'hot', 'summer', 'day', 'townhal', 'trump', 'biden', 'vote', 'votebiden']",biden
2020-10-18 16:27:12,#Truth #LOL #Biden #Trump #Democrat #Republican #Funny #CrookedJoeBiden #BidenCrimeFamily #BidenCorruption #BidenEmails https://t.co/8waWj2Q96S,1,0,-2147483648,1069,"Pittsburgh, PA",40.4416941,-79.99008609999998,Pittsburgh,United States,North America,Pennsylvania,PA,en,truth lol biden trump democrat republican funny crookedjoebiden bidencrimefamily bidencorruption bidenemails ,"['truth', 'lol', 'biden', 'trump', 'democrat', 'republican', 'funni', 'crookedjoebiden', 'bidencrimefamili', 'bidencorrupt', 'bidenemail', '']",biden
2020-10-16 16:23:24,#joebiden son smokes only the finest crack,0,0,-2147483648,196,"Michigan, USA",43.6211955,-84.6824346,,United States,North America,Michigan,MI,en,joebiden son smokes only the finest crack,"['joebiden', 'son', 'smoke', 'finest', 'crack']",biden
2020-10-17 05:27:39,#JoeBiden #BidenCrimeFamily #HunterBiden #UkraineScandal #BidenHarris2020 #Trump2020LandslideVictory #TRUMP2020ToSaveAmerica https://t.co/LPWq49KRDx,2,2,-2147483648,44,Chicago Illinois,41.87556160000001,-87.6244212,Chicago,United States,North America,Illinois,IL,en,joebiden bidencrimefamily hunterbiden ukrainescandal bidenharris2020 trump2020landslidevictory trump2020tosaveamerica ,"['joebiden', 'bidencrimefamili', 'hunterbiden', 'ukrainescand', 'bidenharris2020', 'trump2020landslidevictori', 'trump2020tosaveamerica', '']",biden
2020-10-16 21:52:25,"Show me ONE time #biden used #superpredator ?

I can show you dozens of times where trump was one https://t.co/EfsOzyOvtJ",0,0,-2147483648,91,NY,43.1561681,-75.84499459999998,,United States,North America,New York,NY,en,show me one time biden used superpredator    i can show you dozens of times where trump was one ,"['show', 'one', 'time', 'biden', 'use', 'superpred', 'show', 'dozen', 'time', 'trump', 'one', '']",biden
2020-10-16 19:37:18,WATCH LIVE: VP PENCE AT #MAGA RALLY IN SELMA #NC: #election #vote #trump #biden #blm #covid #covid19 #coronavirus #gawx #alwx #atlweather #atltraffic #wx #severe #tornado #tropics #hurricane https://t.co/oDVmZyFx46,0,0,18435438,3594,"Atlanta, GA",33.749098700000005,-84.39018490000002,Atlanta,United States,North America,Georgia,GA,en,watch live  vp pence at maga rally in selma nc  election vote trump biden blm covid covid19 coronavirus gawx alwx atlweather atltraffic wx severe tornado tropics hurricane ,"['watch', 'live', 'vp', 'penc', 'maga', 'ralli', 'selma', 'nc', 'elect', 'vote', 'trump', 'biden', 'blm', 'covid', 'covid19', 'coronaviru', 'gawx', 'alwx', 'atlweath', 'atltraff', 'wx', 'sever', 'tornado', 'tropic', 'hurrican', '']",biden
2020-10-16 01:07:45,I think @NBCNews blew it by not offering a #TownHall ‘postgame’ following the @realDonaldTrump session. @ABC wise to offer post #Biden analysis.,5,0,23806509,2101,"Buffalo, N.Y. USA",42.8867166,-78.87839220000002,Buffalo,United States,North America,New York,NY,en,i think  blew it by not offering a townhall  postgame  following the  session   wise to offer post biden analysis ,"['think', 'blew', 'offer', 'townhal', 'postgam', 'follow', 'session', 'wise', 'offer', 'post', 'biden', 'analysi', '']",biden
2020-10-17 01:02:15,Why are you not ask Joe Biden about Hunter Biden?#CNN #JOEBIDEN #Hunterbidenlaptop #HunterBidenCrackPipe @AC360 #BidenHarris2020 https://t.co/uTdudUi4MU,0,0,1933583648,32,"Charlotte, NC",35.22720860000001,-80.84308270000002,Charlotte,United States,North America,North Carolina,NC,en,why are you not ask joe biden about hunter biden cnn joebiden hunterbidenlaptop hunterbidencrackpipe  bidenharris2020 ,"['ask', 'joe', 'biden', 'hunter', 'biden', 'cnn', 'joebiden', 'hunterbidenlaptop', 'hunterbidencrackpip', 'bidenharris2020', '']",biden
2020-10-15 14:41:37,#ACBhearing @CoryBooker #Booker doing his #Biden campaign speech,0,0,526960836,11369,"Florida, USA",27.7567667,-81.4639835,,United States,North America,Florida,FL,en,acbhearing  booker doing his biden campaign speech,"['acbhear', 'booker', 'biden', 'campaign', 'speech']",biden
2020-10-19 21:06:38,"#JoeBiden is remaining hush-hush about his sun #HunterBiden's overseas business dealings, which caused an uproar online last week. 

https://t.co/59MFS3uxG5",0,0,-2147483648,87,"Connecticut, USA",41.6500201,-72.7342163,,United States,North America,Connecticut,CT,en,joebiden is remaining hush hush about his sun hunterbiden s overseas business dealings  which caused an uproar online last week    ,"['joebiden', 'remain', 'hush', 'hush', 'sun', 'hunterbiden', 'oversea', 'busi', 'deal', 'caus', 'uproar', 'onlin', 'last', 'week', '']",biden
2020-10-19 17:42:36,"I support @JoeBiden, but some of you supporters are flat out mean. Don't say, ""They do it, too."" Be better. Do better. You're embarrassing more than yourselves. Honestly trying to cancel someone because they hold a different view.
#BidenHarris2020 #Biden #JoeBiden #JOEBIDEN2020 https://t.co/05gli9iq09",3,0,-2147483648,2841,"Kentucky, USA",37.5726028,-85.1551411,,United States,North America,Kentucky,KY,en,i support   but some of you supporters are flat out mean  don t say   they do it  too   be better  do better  you re embarrassing more than yourselves  honestly trying to cancel someone because they hold a different view  bidenharris2020 biden joebiden joebiden2020 ,"['support', 'support', 'flat', 'mean', 'say', 'better', 'better', 'embarrass', 'honestli', 'tri', 'cancel', 'someon', 'hold', 'differ', 'view', 'bidenharris2020', 'biden', 'joebiden', 'joebiden2020', '']",biden
2020-10-16 06:49:08,#NBCTrumptownhall #SavannahGuthrie How much did the #Biden campaign pay you to attack the #president? You should be ashamed. Don’t ever call yourself a journalist again. Two debates fighting the “moderator.”,1,0,29360303,900,"Los Angeles, California",34.0536909,-118.242766,Los Angeles,United States,North America,California,CA,en,nbctrumptownhall savannahguthrie how much did the biden campaign pay you to attack the president  you should be ashamed  don t ever call yourself a journalist again  two debates fighting the  moderator  ,"['nbctrumptownhal', 'savannahguthri', 'much', 'biden', 'campaign', 'pay', 'attack', 'presid', 'asham', 'ever', 'call', 'journalist', 'two', 'debat', 'fight', 'moder', '']",biden
2020-10-15 19:27:32,The Trump campaign got their account back and immediately re-uploaded the Joe Biden video that 'Twitter doesn't want you to watch.' #2020election #BigTechbias #censorship #DonaldTrump #HunterBiden #JoeBiden #NewYorkPost #Republicans #Twitter #USnews https://t.co/FO7hgz3y27,20,17,-2147483648,74657,United States,39.7837304,-100.4458825,,United States,North America,,,en,the trump campaign got their account back and immediately re uploaded the joe biden video that  twitter doesn t want you to watch   2020election bigtechbias censorship donaldtrump hunterbiden joebiden newyorkpost republicans twitter usnews ,"['trump', 'campaign', 'got', 'account', 'back', 'immedi', 'upload', 'joe', 'biden', 'video', 'twitter', 'want', 'watch', '2020elect', 'bigtechbia', 'censorship', 'donaldtrump', 'hunterbiden', 'joebiden', 'newyorkpost', 'republican', 'twitter', 'usnew', '']",biden
2020-10-15 18:01:58,"Who drops off a laptop at a repair shop and then never comes back to pick it up?  

Especially when there such sensitive and incriminating evidence on it?

Who does that?

I would never abandon a laptop. They’re expensive!  

#Biden #BidenUkraineScandal",28,6,-2147483648,4292,Southern California,36.7014631,-118.7559974,,United States,North America,California,CA,en,who drops off a laptop at a repair shop and then never comes back to pick it up     especially when there such sensitive and incriminating evidence on it   who does that   i would never abandon a laptop  they re expensive     biden bidenukrainescandal,"['drop', 'laptop', 'repair', 'shop', 'never', 'come', 'back', 'pick', 'especi', 'sensit', 'incrimin', 'evid', 'would', 'never', 'abandon', 'laptop', 'expens', 'biden', 'bidenukrainescand']",biden
2020-10-17 03:57:04,"Where is the #MeToo people of #JoeBiden

https://t.co/n77sBsj3PM",0,0,36019668,354,"Texas, USA",31.8160381,-99.5120986,,United States,North America,Texas,TX,en,where is the metoo people of joebiden  ,"['metoo', 'peopl', 'joebiden', '']",biden
2020-10-15 21:06:41,"Shame on @nbc @NBCNews The American voter on either side of the aisle, deserves better, especially from so-called news organization. I welcome both town halls but airing #Trump's opposite #Biden's already scheduled is just for ratings &amp; insult to democratic process. #BoycottNBC https://t.co/hBkeTcU4rN",2,0,25411165,1245,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States,North America,California,CA,en,shame on   the american voter on either side of the aisle  deserves better  especially from so called news organization  i welcome both town halls but airing trump s opposite biden s already scheduled is just for ratings  amp  insult to democratic process  boycottnbc ,"['shame', 'american', 'voter', 'either', 'side', 'aisl', 'deserv', 'better', 'especi', 'call', 'news', 'organ', 'welcom', 'town', 'hall', 'air', 'trump', 'opposit', 'biden', 'alreadi', 'schedul', 'rate', 'amp', 'insult', 'democrat', 'process', 'boycottnbc', '']",biden
2020-10-18 02:46:02,"Me too! 
@dwatchnews_nam @JeffSantosShow @MMFlint 
#Election2020 #Trump #Biden https://t.co/j6ftZ5FxkQ",0,0,22671315,1663,Seattle,47.6038321,-122.3300624,Seattle,United States,North America,Washington,WA,en,me too   _nam    election2020 trump biden ,"['_nam', 'election2020', 'trump', 'biden', '']",biden
2020-10-16 04:37:01,"@kazweida Mr. Rogers was a national treasure and Joe shares some of his best traits: empathy, patience, dependability. They want to make the world a better place by helping everyone up. #BidenTownHall #Biden #BidenHarris https://t.co/FlnFspkGHJ",12,6,-2147483648,834,"Coralville, IA",41.6764044,-91.5804475,,United States,North America,Iowa,IA,en, mr  rogers was a national treasure and joe shares some of his best traits  empathy  patience  dependability  they want to make the world a better place by helping everyone up  bidentownhall biden bidenharris ,"['', 'mr', 'roger', 'nation', 'treasur', 'joe', 'share', 'best', 'trait', 'empathi', 'patienc', 'depend', 'want', 'make', 'world', 'better', 'place', 'help', 'everyon', 'bidentownhal', 'biden', 'bidenharri', '']",biden
2020-10-17 15:12:55,"This week We have learned: 

#Clinton faked #Russiagate w/the help of  #FBI's top brass

FBI withheld exculpatory evidence proving #Trump's innocence during impeachment trial 

FBI withheld evidence proving #Biden criminal intent

So why let FBI investigate #ElectionFraud?",0,1,186694421,1909,Northern California,32.7349196,-117.1545974,San Diego,United States,North America,California,CA,en,this week we have learned    clinton faked russiagate w the help of  fbi s top brass  fbi withheld exculpatory evidence proving trump s innocence during impeachment trial   fbi withheld evidence proving biden criminal intent  so why let fbi investigate electionfraud ,"['week', 'learn', 'clinton', 'fake', 'russiag', 'w', 'help', 'fbi', 'top', 'brass', 'fbi', 'withheld', 'exculpatori', 'evid', 'prove', 'trump', 'innoc', 'impeach', 'trial', 'fbi', 'withheld', 'evid', 'prove', 'biden', 'crimin', 'intent', 'let', 'fbi', 'investig', 'electionfraud', '']",biden
2020-10-19 22:12:18,Tragic seeing a bunch of ppl who don’t pay taxes (and if/when they do pay it’s at a lower rate than most of us) complain about a proposed tax plan. #Vote #50cent #Biden,5,2,64310094,2315,"Newark, NJ",40.735657,-74.1723667,Newark,United States,North America,New Jersey,NJ,en,tragic seeing a bunch of ppl who don t pay taxes  and if when they do pay it s at a lower rate than most of us  complain about a proposed tax plan  vote 50cent biden,"['tragic', 'see', 'bunch', 'ppl', 'pay', 'tax', 'pay', 'lower', 'rate', 'u', 'complain', 'propos', 'tax', 'plan', 'vote', '50cent', 'biden']",biden
2020-10-15 01:05:08,"“Quid pro quo”, eh #JoeBiden ?#UkraineGate for dissolute Democrat crack-head grifters with dads in government https://t.co/K8EhVecazH",1,1,-2147483648,729,United States of America,39.7837304,-100.4458825,,United States,North America,,,en, quid pro quo   eh joebiden  ukrainegate for dissolute democrat crack head grifters with dads in government ,"['', 'quid', 'pro', 'quo', 'eh', 'joebiden', 'ukraineg', 'dissolut', 'democrat', 'crack', 'head', 'grifter', 'dad', 'govern', '']",biden
2020-10-18 23:45:05,"@JoeBiden I'm voting for Joe Biden because I want a President that represents a model for kids. Trump finds happiness in degrading and hurting others, and he cheats even on the little things. Who would want their kids to be like Trump?
#JoeBiden",0,0,-2147483648,191,"Chicago, IL",41.87556160000001,-87.6244212,Chicago,United States,North America,Illinois,IL,en, i m voting for joe biden because i want a president that represents a model for kids  trump finds happiness in degrading and hurting others  and he cheats even on the little things  who would want their kids to be like trump  joebiden,"['', 'vote', 'joe', 'biden', 'want', 'presid', 'repres', 'model', 'kid', 'trump', 'find', 'happi', 'degrad', 'hurt', 'other', 'cheat', 'even', 'littl', 'thing', 'would', 'want', 'kid', 'like', 'trump', 'joebiden']",biden
2020-10-19 17:01:24,"If you think we need to be #legislated for good health, get ready to have many medical procedures #forced on you.  #Government can make it available and give advice but not force!  #Tell #JoeBiden #NO No #mandatedHealthCare https://t.co/vDdVtk6rfv",0,0,-2147483648,222,"Miami, Florida",25.7741728,-80.19362,Miami,United States,North America,Florida,FL,en,if you think we need to be legislated for good health  get ready to have many medical procedures forced on you   government can make it available and give advice but not force   tell joebiden no no mandatedhealthcare ,"['think', 'need', 'legisl', 'good', 'health', 'get', 'readi', 'mani', 'medic', 'procedur', 'forc', 'govern', 'make', 'avail', 'give', 'advic', 'forc', 'tell', 'joebiden', 'mandatedhealthcar', '']",biden
2020-10-15 12:22:47,"#Trump will take questions from #mask-wearing, socially distanced #voters in #Miami tonight, while #JoeBiden will be doing the same at a town hall in #Pennsylvania. Meanwhile, a new poll reveals more about where the race stands.  https://t.co/zgQtgvYeQx",1,0,371229186,1294,"San Francisco, singapore ",37.7790262,-122.4199061,San Francisco,United States,North America,California,CA,en,trump will take questions from mask wearing  socially distanced voters in miami tonight  while joebiden will be doing the same at a town hall in pennsylvania  meanwhile  a new poll reveals more about where the race stands   ,"['trump', 'take', 'question', 'mask', 'wear', 'social', 'distanc', 'voter', 'miami', 'tonight', 'joebiden', 'town', 'hall', 'pennsylvania', 'meanwhil', 'new', 'poll', 'reveal', 'race', 'stand', '']",biden
2020-10-15 20:00:06,"I hope this comes up during #Biden #Townhall &gt;&gt; Hunter Biden Offered $10 Million Annually by Chinese Energy Firm for ‘Introductions Alone,’ Email Shows https://t.co/hXXcPV8AEC",0,0,64785149,8223,USA,39.7837304,-100.4458825,,United States,North America,,,en,i hope this comes up during biden townhall  gt  gt  hunter biden offered  10 million annually by chinese energy firm for  introductions alone   email shows ,"['hope', 'come', 'biden', 'townhal', 'gt', 'gt', 'hunter', 'biden', 'offer', '10', 'million', 'annual', 'chine', 'energi', 'firm', 'introduct', 'alon', 'email', 'show', '']",biden
2020-10-15 18:31:01,@Ma1973sk @newsmax Rudy took down the mafia now he can take down corrupt #JoeBiden,0,0,-2147483648,868,"Ohio, USA",40.2253569,-82.6881395,,United States,North America,Ohio,OH,en,  rudy took down the mafia now he can take down corrupt joebiden,"['', 'rudi', 'took', 'mafia', 'take', 'corrupt', 'joebiden']",biden
2020-10-16 23:27:43,Former Bush supporters voting for #biden https://t.co/3NU2MGsr4r,0,0,29119733,1422,Florida,27.7567667,-81.4639835,,United States,North America,Florida,FL,en,former bush supporters voting for biden ,"['former', 'bush', 'support', 'vote', 'biden', '']",biden
2020-10-18 18:27:09,@realDonaldTrump Don't you have some COVID to spread? It's too late for you Donnie #Biden supporters are ready for any BS you throw our way!  #JoeBidenInALandslide2020,0,0,-2147483648,363,"Barrington, IL",42.1539141,-88.13618879999999,,United States,North America,Illinois,IL,en, don t you have some covid to spread  it s too late for you donnie biden supporters are ready for any bs you throw our way   joebideninalandslide2020,"['', 'covid', 'spread', 'late', 'donni', 'biden', 'support', 'readi', 'b', 'throw', 'way', 'joebideninalandslide2020']",biden
2020-10-15 21:05:59,"Let's give the ratings &amp; attention to @JoeBiden town hall tonight. Nothing hurts a narcissist more than poor ratings. You'll get the highlights of Trump's EPIC Failure on the news tomorrow morning, or on Rachel Maddow tonight. #JoeBiden",1,0,309471667,226,Ohio,40.2253569,-82.6881395,,United States,North America,Ohio,OH,en,let s give the ratings  amp  attention to  town hall tonight  nothing hurts a narcissist more than poor ratings  you ll get the highlights of trump s epic failure on the news tomorrow morning  or on rachel maddow tonight  joebiden,"['let', 'give', 'rate', 'amp', 'attent', 'town', 'hall', 'tonight', 'noth', 'hurt', 'narcissist', 'poor', 'rate', 'get', 'highlight', 'trump', 'epic', 'failur', 'news', 'tomorrow', 'morn', 'rachel', 'maddow', 'tonight', 'joebiden']",biden
2020-10-18 17:31:22,"#Trump Revives False Narrative on #Biden and #Ukraine 

https://t.co/yeZoxY0fiz via @factcheckdotorg",0,0,23645254,509,"Denver, CO",39.7392364,-104.9848623,Denver,United States,North America,Colorado,CO,en,trump revives false narrative on biden and ukraine    via ,"['trump', 'reviv', 'fals', 'narr', 'biden', 'ukrain', 'via', '']",biden
2020-10-19 16:55:28,"@blueheartedly 🖐

Remember, they don’t care if it’s true or not, they just want it out in the media to smear #Biden. We went through this with the Ukraine Quid pro quo. Total BS. 

#VoteBidenHarris2020",2,0,-2147483648,2288,"Austin, TX",30.2711286,-97.7436995,Austin,United States,North America,Texas,TX,en,    remember  they don t care if it s true or not  they just want it out in the media to smear biden  we went through this with the ukraine quid pro quo  total bs    votebidenharris2020,"['', 'rememb', 'care', 'true', 'want', 'medium', 'smear', 'biden', 'went', 'ukrain', 'quid', 'pro', 'quo', 'total', 'b', 'votebidenharris2020']",biden
2020-10-18 14:19:48,"@Jillbiden46 #Democrat s need to watch this. "" #JoeBiden  wouldn't even get security clearance at this point, how can he be president""

Watch it until the end and then decide, they cover many topics associated with the source of the #Hunterbidenlaptop, not just fluff.

https://t.co/DIjhppNQSI",0,0,1228205593,859,Florida,27.7567667,-81.4639835,,United States,North America,Florida,FL,en, democrat s need to watch this    joebiden  wouldn t even get security clearance at this point  how can he be president   watch it until the end and then decide  they cover many topics associated with the source of the hunterbidenlaptop  not just fluff   ,"['', 'democrat', 'need', 'watch', 'joebiden', 'even', 'get', 'secur', 'clearanc', 'point', 'presid', 'watch', 'end', 'decid', 'cover', 'mani', 'topic', 'associ', 'sourc', 'hunterbidenlaptop', 'fluff', '']",biden
2020-10-18 03:09:38,"#Antifa is just an ""idea,"" right #JoeBiden?? https://t.co/MkMQU9Xjnc",0,0,-2147483648,60,New York,40.7127281,-74.0060152,New York,United States,North America,New York,NY,en,antifa is just an  idea   right joebiden   ,"['antifa', 'idea', 'right', 'joebiden', '']",biden
2020-10-16 01:02:29,@DanRather #Biden. I needed truth. Not lies.,1,0,1169654618,113,"Washington, DC",38.8949924,-77.0365581,Washington,United States,North America,District of Columbia,DC,en, biden  i needed truth  not lies ,"['', 'biden', 'need', 'truth', 'lie', '']",biden
